"ano","uf","regiao","idade","racacor","categoria","obitos","nascidos"
"2015","SP","Sudeste",21,"Parda","J18",1,"635.627"
"2015","SP","Sudeste",21,"Preta","J18",1,"635.627"
"2015","SP","Sudeste",22,"Branca","O86",1,"635.627"
"2015","SP","Sudeste",22,"Branca","O99",1,"635.627"
"2015","SP","Sudeste",22,"Parda","E14",1,"635.627"
"2015","SP","Sudeste",22,"Parda","K65",1,"635.627"
"2015","SP","Sudeste",22,"Preta","O96",1,"635.627"
"2015","SP","Sudeste",23,"Branca","I05",1,"635.627"
"2015","SP","Sudeste",23,"Branca","I26",1,"635.627"
"2015","SP","Sudeste",23,"Branca","O99",1,"635.627"
"2015","SP","Sudeste",23,"Parda","K70",1,"635.627"
"2015","SP","Sudeste",23,"Parda","N17",1,"635.627"
"2015","SP","Sudeste",23,"Preta","O90",1,"635.627"
"2015","SP","Sudeste",23,"Preta","R99",1,"635.627"
"2015","SP","Sudeste",24,"Branca","J45",1,"635.627"
"2015","SP","Sudeste",24,"Branca","N12",1,"635.627"
"2015","SP","Sudeste",24,"Branca","Q87",1,"635.627"
"2015","SP","Sudeste",24,"Parda","O90",1,"635.627"
"2015","SP","Sudeste",25,"Branca","I51",1,"635.627"
"2015","SP","Sudeste",25,"Branca","O99",1,"635.627"
"2015","SP","Sudeste",25,"Parda","R99",1,"635.627"
"2015","SP","Sudeste",26,"Branca","G93",1,"635.627"
"2015","SP","Sudeste",26,"Branca","I21",1,"635.627"
"2015","SP","Sudeste",26,"Branca","O87",1,"635.627"
"2015","SP","Sudeste",26,"Parda","I21",1,"635.627"
"2015","SP","Sudeste",26,"Parda","O96",1,"635.627"
"2015","SP","Sudeste",26,"Parda","R99",1,"635.627"
"2015","SP","Sudeste",27,"Branca","C50",1,"635.627"
"2015","SP","Sudeste",27,"Branca","I21",1,"635.627"
"2015","SP","Sudeste",27,"Branca","I61",1,"635.627"
"2015","SP","Sudeste",27,"Branca","R99",1,"635.627"
"2015","SP","Sudeste",27,"Parda","O99",1,"635.627"
"2015","SP","Sudeste",27,"Parda","R99",1,"635.627"
"2015","SP","Sudeste",28,"Branca","E05",1,"635.627"
"2015","SP","Sudeste",28,"Branca","G00",1,"635.627"
"2015","SP","Sudeste",28,"Branca","I21",1,"635.627"
"2015","SP","Sudeste",28,"Branca","I31",1,"635.627"
"2015","SP","Sudeste",28,"Branca","I63",1,"635.627"
"2015","SP","Sudeste",28,"Branca","K85",1,"635.627"
"2015","SP","Sudeste",28,"Branca","R10",1,"635.627"
"2015","SP","Sudeste",28,"Parda","O96",1,"635.627"
"2015","SP","Sudeste",29,"Branca","I08",1,"635.627"
"2015","SP","Sudeste",29,"Parda","C53",1,"635.627"
"2015","SP","Sudeste",29,"Parda","O96",1,"635.627"
"2015","SP","Sudeste",30,"Branca","Q21",1,"635.627"
"2015","SP","Sudeste",30,"Parda","C72",1,"635.627"
"2015","SP","Sudeste",30,"Parda","G91",1,"635.627"
"2015","SP","Sudeste",30,"Parda","I60",1,"635.627"
"2015","SP","Sudeste",30,"Parda","O01",1,"635.627"
"2015","SP","Sudeste",31,"Branca","O99",1,"635.627"
"2015","SP","Sudeste",31,"Parda","O96",1,"635.627"
"2015","SP","Sudeste",32,"Branca","C53",1,"635.627"
"2015","SP","Sudeste",32,"Branca","F19",1,"635.627"
"2015","SP","Sudeste",32,"Branca","G40",1,"635.627"
"2015","SP","Sudeste",32,"Branca","O98",1,"635.627"
"2015","SP","Sudeste",32,"Parda","B20",1,"635.627"
"2015","SP","Sudeste",32,"Parda","I10",1,"635.627"
"2015","SP","Sudeste",32,"Preta","J18",1,"635.627"
"2015","SP","Sudeste",33,"Branca","A17",1,"635.627"
"2015","SP","Sudeste",33,"Branca","C20",1,"635.627"
"2015","SP","Sudeste",33,"Branca","O94",1,"635.627"
"2015","SP","Sudeste",33,"Branca","O96",1,"635.627"
"2015","SP","Sudeste",33,"Ignorado","J18",1,"635.627"
"2015","SP","Sudeste",33,"Parda","K85",1,"635.627"
"2015","SP","Sudeste",33,"Preta","I21",1,"635.627"
"2015","SP","Sudeste",34,"Branca","I49",1,"635.627"
"2015","SP","Sudeste",34,"Branca","I61",1,"635.627"
"2015","SP","Sudeste",34,"Branca","I80",1,"635.627"
"2015","SP","Sudeste",34,"Branca","J18",1,"635.627"
"2015","SP","Sudeste",34,"Branca","O96",1,"635.627"
"2015","SP","Sudeste",34,"Branca","O99",1,"635.627"
"2015","SP","Sudeste",34,"Parda","C22",1,"635.627"
"2015","SP","Sudeste",34,"Parda","I25",1,"635.627"
"2015","SP","Sudeste",35,"Branca","K63",1,"635.627"
"2015","SP","Sudeste",35,"Parda","C80",1,"635.627"
"2015","SP","Sudeste",36,"Parda","A41",1,"635.627"
"2015","SP","Sudeste",36,"Parda","B19",1,"635.627"
"2015","SP","Sudeste",37,"Branca","A90",1,"635.627"
"2015","SP","Sudeste",37,"Branca","B57",1,"635.627"
"2015","SP","Sudeste",37,"Branca","I05",1,"635.627"
"2015","SP","Sudeste",37,"Branca","I21",1,"635.627"
"2015","SP","Sudeste",37,"Branca","O15",1,"635.627"
"2015","SP","Sudeste",37,"Parda","I42",1,"635.627"
"2015","SP","Sudeste",37,"Parda","O96",1,"635.627"
"2015","SP","Sudeste",37,"Preta","B18",1,"635.627"
"2015","SP","Sudeste",37,"Preta","O72",1,"635.627"
"2015","SP","Sudeste",38,"Branca","C95",1,"635.627"
"2015","SP","Sudeste",38,"Branca","I60",1,"635.627"
"2015","SP","Sudeste",38,"Branca","O96",1,"635.627"
"2015","SP","Sudeste",38,"Parda","C83",1,"635.627"
"2015","SP","Sudeste",38,"Parda","I42",1,"635.627"
"2015","SP","Sudeste",38,"Parda","O90",1,"635.627"
"2015","SP","Sudeste",39,"Branca","O96",2,"635.627"
"2015","SP","Sudeste",39,"Parda","O96",1,"635.627"
"2015","SP","Sudeste",39,"Preta","I21",1,"635.627"
"2015","SP","Sudeste",40,"Branca","C20",1,"635.627"
"2015","SP","Sudeste",40,"Branca","I60",1,"635.627"
"2015","SP","Sudeste",40,"Parda","D32",1,"635.627"
"2015","SP","Sudeste",40,"Parda","I21",1,"635.627"
"2015","SP","Sudeste",40,"Preta","C25",1,"635.627"
"2015","SP","Sudeste",41,"Branca","O96",1,"635.627"
"2015","SP","Sudeste",41,"Parda","C53",1,"635.627"
"2015","SP","Sudeste",42,"Branca","O99",1,"635.627"
"2015","SP","Sudeste",42,"Parda","C50",1,"635.627"
"2015","SP","Sudeste",42,"Parda","K76",1,"635.627"
"2015","SP","Sudeste",46,"Branca","I80",1,"635.627"
"2015","SP","Sudeste",47,"Branca","J18",1,"635.627"
"2015","TO","Norte",27,"Indígena","O15",1,"24.609"
"2015","TO","Norte",28,"Branca","C22",1,"24.609"
"2015","TO","Norte",30,"Parda","C91",1,"24.609"
"2015","TO","Norte",31,"Parda","N73",1,"24.609"
"2015","TO","Norte",33,"Parda","I34",1,"24.609"
"2015","TO","Norte",36,"Ignorado","O99",1,"24.609"
"2015","TO","Norte",37,"Preta","O96",1,"24.609"
"2015","TO","Norte",39,"Preta","F10",1,"24.609"
"2016","AL","Nordeste",19,"Parda","O99",1,"47.380"
"2016","AL","Nordeste",20,"Indígena","O96",1,"47.380"
"2016","AL","Nordeste",21,"Parda","I42",1,"47.380"
"2016","AL","Nordeste",24,"Branca","I21",1,"47.380"
"2016","AL","Nordeste",25,"Parda","O90",1,"47.380"
"2016","AL","Nordeste",29,"Parda","E88",1,"47.380"
"2016","AL","Nordeste",31,"Parda","C82",1,"47.380"
"2016","AL","Nordeste",33,"Parda","I50",1,"47.380"
"2016","AM","Norte",17,"Indígena","D38",1,"76.208"
"2016","AM","Norte",22,"Parda","B24",1,"76.208"
"2016","AM","Norte",23,"Parda","O96",1,"76.208"
"2016","AM","Norte",28,"Parda","R99",1,"76.208"
"2016","AM","Norte",29,"Parda","C84",1,"76.208"
"2016","AM","Norte",29,"Parda","O96",2,"76.208"
"2016","AM","Norte",31,"Branca","O96",1,"76.208"
"2016","AM","Norte",31,"Parda","O96",2,"76.208"
"2016","AM","Norte",37,"Branca","O96",1,"76.208"
"2016","AM","Norte",41,"Parda","O96",1,"76.208"
"2016","AP","Norte",39,"Parda","O62",1,"16.850"
"2016","BA","Nordeste",15,"Branca","O99",1,"198.214"
"2016","BA","Nordeste",15,"Parda","I21",1,"198.214"
"2016","BA","Nordeste",16,"Parda","O96",1,"198.214"
"2016","BA","Nordeste",17,"Parda","D57",1,"198.214"
"2016","BA","Nordeste",19,"Parda","O96",1,"198.214"
"2016","BA","Nordeste",19,"Parda","R99",1,"198.214"
"2016","BA","Nordeste",21,"Parda","R99",1,"198.214"
"2016","BA","Nordeste",22,"Preta","O96",1,"198.214"
"2016","BA","Nordeste",25,"Parda","R98",1,"198.214"
"2016","BA","Nordeste",26,"Parda","I64",1,"198.214"
"2016","BA","Nordeste",27,"Parda","O96",1,"198.214"
"2016","BA","Nordeste",29,"Parda","O96",1,"198.214"
"2016","BA","Nordeste",30,"Parda","O96",1,"198.214"
"2016","BA","Nordeste",31,"Parda","C72",1,"198.214"
"2016","BA","Nordeste",32,"Parda","J44",1,"198.214"
"2016","BA","Nordeste",32,"Parda","R57",1,"198.214"
"2016","BA","Nordeste",33,"Parda","O99",1,"198.214"
"2016","BA","Nordeste",34,"Preta","O96",1,"198.214"
"2016","BA","Nordeste",37,"Preta","O96",1,"198.214"
"2016","BA","Nordeste",38,"Parda","O96",1,"198.214"
"2016","BA","Nordeste",38,"Parda","R99",1,"198.214"
"2016","BA","Nordeste",38,"Preta","O96",1,"198.214"
"2016","BA","Nordeste",41,"Preta","O96",1,"198.214"
"2016","BA","Nordeste",42,"Parda","O96",1,"198.214"
"2016","BA","Nordeste",43,"Branca","O96",1,"198.214"
"2016","BA","Nordeste",44,"Parda","I21",1,"198.214"
"2016","BA","Nordeste",47,"Preta","D57",1,"198.214"
"2016","CE","Nordeste",17,"Parda","N39",1,"126.377"
"2016","CE","Nordeste",20,"Parda","I42",1,"126.377"
"2016","CE","Nordeste",20,"Parda","O15",1,"126.377"
"2016","CE","Nordeste",21,"Branca","C71",1,"126.377"
"2016","CE","Nordeste",21,"Branca","M32",1,"126.377"
"2016","CE","Nordeste",21,"Parda","K65",1,"126.377"
"2016","CE","Nordeste",21,"Parda","K92",1,"126.377"
"2016","CE","Nordeste",21,"Parda","Q87",1,"126.377"
"2016","CE","Nordeste",24,"Parda","O99",1,"126.377"
"2016","CE","Nordeste",26,"Branca","O99",1,"126.377"
"2016","CE","Nordeste",27,"Parda","A16",1,"126.377"
"2016","CE","Nordeste",27,"Parda","O90",1,"126.377"
"2016","CE","Nordeste",32,"Preta","O96",1,"126.377"
"2016","CE","Nordeste",33,"Parda","I72",1,"126.377"
"2016","CE","Nordeste",33,"Parda","O96",2,"126.377"
"2016","CE","Nordeste",34,"Branca","I50",1,"126.377"
"2016","CE","Nordeste",35,"Parda","K76",1,"126.377"
"2016","CE","Nordeste",36,"Parda","K76",1,"126.377"
"2016","CE","Nordeste",37,"Parda","I21",1,"126.377"
"2016","CE","Nordeste",38,"Parda","I34",1,"126.377"
"2016","CE","Nordeste",43,"Parda","C16",1,"126.377"
"2016","CE","Nordeste",47,"Branca","G93",1,"126.377"
"2016","DF","Centro-Oeste",30,"Parda","O98",1,"55.900"
"2016","DF","Centro-Oeste",31,"Parda","N28",1,"55.900"
"2016","DF","Centro-Oeste",32,"Branca","O99",1,"55.900"
"2016","DF","Centro-Oeste",39,"Branca","O99",1,"55.900"
"2016","DF","Centro-Oeste",41,"Parda","J45",1,"55.900"
"2016","ES","Sudeste",17,"Branca","O96",1,"52.991"
"2016","ES","Sudeste",18,"Preta","O96",1,"52.991"
"2016","ES","Sudeste",21,"Parda","O96",1,"52.991"
"2016","ES","Sudeste",22,"Ignorado","O96",1,"52.991"
"2016","ES","Sudeste",23,"Branca","O96",1,"52.991"
"2016","ES","Sudeste",24,"Branca","O96",1,"52.991"
"2016","ES","Sudeste",29,"Parda","O96",1,"52.991"
"2016","ES","Sudeste",29,"Preta","J18",1,"52.991"
"2016","ES","Sudeste",30,"Branca","R99",1,"52.991"
"2016","ES","Sudeste",36,"Branca","O96",1,"52.991"
"2016","ES","Sudeste",41,"Parda","O96",1,"52.991"
"2016","GO","Centro-Oeste",15,"Branca","D69",1,"83.605"
"2016","GO","Centro-Oeste",16,"Parda","O75",1,"83.605"
"2016","GO","Centro-Oeste",19,"Branca","D68",1,"83.605"
"2016","GO","Centro-Oeste",21,"Parda","J32",1,"83.605"
"2016","GO","Centro-Oeste",26,"Branca","C53",1,"83.605"
"2016","GO","Centro-Oeste",27,"Parda","O96",1,"83.605"
"2016","GO","Centro-Oeste",28,"Branca","J09",1,"83.605"
"2016","GO","Centro-Oeste",28,"Parda","C50",1,"83.605"
"2016","GO","Centro-Oeste",29,"Branca","I26",1,"83.605"
"2016","GO","Centro-Oeste",32,"Preta","I61",1,"83.605"
"2016","GO","Centro-Oeste",33,"Branca","I09",1,"83.605"
"2016","GO","Centro-Oeste",33,"Parda","I05",1,"83.605"
"2016","GO","Centro-Oeste",33,"Parda","I26",1,"83.605"
"2016","GO","Centro-Oeste",34,"Parda","F10",1,"83.605"
"2016","GO","Centro-Oeste",35,"Branca","I21",1,"83.605"
"2016","GO","Centro-Oeste",36,"Branca","O96",1,"83.605"
"2016","GO","Centro-Oeste",36,"Parda","R09",1,"83.605"
"2016","GO","Centro-Oeste",40,"Preta","F10",1,"83.605"
"2016","MA","Nordeste",16,"Parda","O14",1,"108.537"
"2016","MA","Nordeste",21,"Parda","O15",1,"108.537"
"2016","MA","Nordeste",22,"Parda","O99",1,"108.537"
"2016","MA","Nordeste",24,"Parda","D64",1,"108.537"
"2016","MA","Nordeste",25,"Branca","I77",1,"108.537"
"2016","MA","Nordeste",27,"Parda","O90",1,"108.537"
"2016","MA","Nordeste",29,"Branca","B20",1,"108.537"
"2016","MA","Nordeste",29,"Parda","B20",1,"108.537"
"2016","MA","Nordeste",29,"Parda","I61",1,"108.537"
"2016","MA","Nordeste",32,"Parda","I64",1,"108.537"
"2016","MA","Nordeste",34,"Parda","M32",1,"108.537"
"2016","MA","Nordeste",37,"Parda","I42",1,"108.537"
"2016","MA","Nordeste",39,"Parda","B20",1,"108.537"
"2016","MA","Nordeste",41,"Parda","I42",1,"108.537"
"2016","MA","Nordeste",45,"Parda","I11",1,"108.537"
"2016","MA","Nordeste",45,"Preta","K76",1,"108.537"
"2016","MA","Nordeste",47,"Parda","E66",1,"108.537"
"2016","MA","Nordeste",47,"Parda","K85",1,"108.537"
"2016","MA","Nordeste",48,"Parda","I21",1,"108.537"
"2016","MA","Nordeste",49,"Parda","C53",1,"108.537"
"2016","MG","Sudeste",15,"Branca","N10",1,"252.961"
"2016","MG","Sudeste",17,"Branca","D59",1,"252.961"
"2016","MG","Sudeste",17,"Parda","J18",1,"252.961"
"2016","MG","Sudeste",17,"Parda","O90",1,"252.961"
"2016","MG","Sudeste",17,"Preta","J86",1,"252.961"
"2016","MG","Sudeste",19,"Parda","D69",1,"252.961"
"2016","MG","Sudeste",19,"Parda","I42",1,"252.961"
"2016","MG","Sudeste",20,"Ignorado","N12",1,"252.961"
"2016","MG","Sudeste",21,"Branca","E14",1,"252.961"
"2016","MG","Sudeste",21,"Parda","M32",1,"252.961"
"2016","MG","Sudeste",22,"Branca","O16",1,"252.961"
"2016","MG","Sudeste",23,"Parda","I38",1,"252.961"
"2016","MG","Sudeste",24,"Branca","A39",1,"252.961"
"2016","MG","Sudeste",24,"Parda","O07",1,"252.961"
"2016","MG","Sudeste",26,"Branca","O45",1,"252.961"
"2016","MG","Sudeste",26,"Branca","R99",1,"252.961"
"2016","MG","Sudeste",26,"Preta","R99",1,"252.961"
"2016","MG","Sudeste",27,"Ignorado","C78",1,"252.961"
"2016","MG","Sudeste",28,"Preta","G93",1,"252.961"
"2016","MG","Sudeste",28,"Preta","I21",1,"252.961"
"2016","MG","Sudeste",29,"Branca","C34",1,"252.961"
"2016","MG","Sudeste",29,"Branca","C92",1,"252.961"
"2016","MG","Sudeste",29,"Branca","E10",1,"252.961"
"2016","MG","Sudeste",30,"Ignorado","O13",1,"252.961"
"2016","MG","Sudeste",30,"Parda","I08",1,"252.961"
"2016","MG","Sudeste",30,"Parda","R99",1,"252.961"
"2016","MG","Sudeste",31,"Parda","C50",1,"252.961"
"2016","MG","Sudeste",31,"Parda","C95",1,"252.961"
"2016","MG","Sudeste",31,"Parda","I40",1,"252.961"
"2016","MG","Sudeste",32,"Parda","I21",1,"252.961"
"2016","MG","Sudeste",32,"Parda","K35",1,"252.961"
"2016","MG","Sudeste",32,"Preta","D35",1,"252.961"
"2016","MG","Sudeste",33,"Branca","O99",1,"252.961"
"2016","MG","Sudeste",34,"Branca","A91",1,"252.961"
"2016","MG","Sudeste",34,"Parda","I80",1,"252.961"
"2016","MG","Sudeste",35,"Preta","B20",1,"252.961"
"2016","MG","Sudeste",36,"Branca","F32",1,"252.961"
"2016","MG","Sudeste",37,"Branca","I10",1,"252.961"
"2016","MG","Sudeste",37,"Branca","I67",1,"252.961"
"2016","MG","Sudeste",38,"Parda","I25",1,"252.961"
"2016","MG","Sudeste",38,"Parda","O14",1,"252.961"
"2016","MG","Sudeste",38,"Parda","O99",1,"252.961"
"2016","MG","Sudeste",39,"Branca","C73",1,"252.961"
"2016","MG","Sudeste",39,"Parda","C80",1,"252.961"
"2016","MG","Sudeste",39,"Preta","J15",1,"252.961"
"2016","MG","Sudeste",39,"Preta","J18",1,"252.961"
"2016","MG","Sudeste",41,"Ignorado","N19",1,"252.961"
"2016","MG","Sudeste",42,"Parda","I61",1,"252.961"
"2016","MG","Sudeste",43,"Branca","C50",1,"252.961"
"2016","MG","Sudeste",44,"Ignorado","C34",1,"252.961"
"2016","MG","Sudeste",48,"Branca","R99",1,"252.961"
"2016","MS","Centro-Oeste",21,"Parda","O96",1,"42.009"
"2016","MS","Centro-Oeste",25,"Branca","O96",1,"42.009"
"2016","MS","Centro-Oeste",28,"Branca","O96",1,"42.009"
"2016","MS","Centro-Oeste",33,"Parda","O96",1,"42.009"
"2016","MS","Centro-Oeste",33,"Preta","O96",1,"42.009"
"2016","MS","Centro-Oeste",34,"Branca","O96",1,"42.009"
"2016","MT","Centro-Oeste",20,"Parda","O96",1,"53.346"
"2016","MT","Centro-Oeste",21,"Parda","O96",2,"53.346"
"2016","MT","Centro-Oeste",22,"Branca","O96",1,"53.346"
"2016","MT","Centro-Oeste",22,"Parda","O96",1,"53.346"
"2016","MT","Centro-Oeste",24,"Parda","O96",1,"53.346"
"2016","MT","Centro-Oeste",27,"Parda","O96",1,"53.346"
"2016","MT","Centro-Oeste",28,"Branca","O96",1,"53.346"
"2016","MT","Centro-Oeste",30,"Branca","O96",1,"53.346"
"2016","MT","Centro-Oeste",33,"Parda","O99",1,"53.346"
"2016","MT","Centro-Oeste",33,"Parda","R72",1,"53.346"
"2016","MT","Centro-Oeste",35,"Parda","O96",1,"53.346"
"2016","MT","Centro-Oeste",40,"Parda","O96",1,"53.346"
"2016","PA","Norte",17,"Branca","O96",1,"135.701"
"2016","PA","Norte",17,"Parda","O96",1,"135.701"
"2016","PA","Norte",18,"Ignorado","C95",1,"135.701"
"2016","PA","Norte",18,"Parda","O75",1,"135.701"
"2016","PA","Norte",24,"Parda","I60",1,"135.701"
"2016","PA","Norte",25,"Parda","O96",1,"135.701"
"2016","PA","Norte",34,"Parda","A41",1,"135.701"
"2016","PA","Norte",34,"Parda","C18",1,"135.701"
"2016","PA","Norte",34,"Parda","I64",1,"135.701"
"2016","PA","Norte",37,"Ignorado","O96",1,"135.701"
"2016","PA","Norte",41,"Preta","O96",1,"135.701"
"2016","PB","Nordeste",14,"Parda","J02",1,"55.724"
"2016","PB","Nordeste",17,"Parda","O96",1,"55.724"
"2016","PB","Nordeste",21,"Parda","O96",1,"55.724"
"2016","PB","Nordeste",26,"Parda","O90",1,"55.724"
"2016","PB","Nordeste",33,"Branca","O96",1,"55.724"
"2016","PB","Nordeste",35,"Branca","I26",1,"55.724"
"2016","PB","Nordeste",37,"Parda","O96",1,"55.724"
"2016","PE","Nordeste",16,"Branca","A39",1,"131.773"
"2016","PE","Nordeste",19,"Parda","B20",1,"131.773"
"2016","PE","Nordeste",22,"Parda","O85",1,"131.773"
"2016","PE","Nordeste",26,"Branca","I26",1,"131.773"
"2016","PE","Nordeste",26,"Parda","O96",1,"131.773"
"2016","PE","Nordeste",27,"Branca","K85",1,"131.773"
"2016","PE","Nordeste",27,"Parda","J45",1,"131.773"
"2016","PE","Nordeste",27,"Preta","I67",1,"131.773"
"2016","PE","Nordeste",29,"Parda","C72",1,"131.773"
"2016","PE","Nordeste",30,"Parda","O96",1,"131.773"
"2016","PE","Nordeste",31,"Parda","F10",1,"131.773"
"2016","PE","Nordeste",32,"Parda","O96",1,"131.773"
"2016","PE","Nordeste",35,"Parda","K74",1,"131.773"
"2016","PE","Nordeste",36,"Parda","J18",1,"131.773"
"2016","PE","Nordeste",36,"Parda","R99",1,"131.773"
"2016","PE","Nordeste",38,"Parda","K27",1,"131.773"
"2016","PE","Nordeste",42,"Branca","O96",1,"131.773"
"2016","PI","Nordeste",19,"Branca","O85",1,"49.693"
"2016","PI","Nordeste",21,"Branca","O96",1,"49.693"
"2016","PI","Nordeste",24,"Parda","O96",1,"49.693"
"2016","PI","Nordeste",27,"Branca","O96",2,"49.693"
"2016","PI","Nordeste",27,"Parda","O96",1,"49.693"
"2016","PI","Nordeste",30,"Parda","O96",1,"49.693"
"2016","PI","Nordeste",31,"Parda","O96",1,"49.693"
"2016","PI","Nordeste",33,"Branca","O90",1,"49.693"
"2016","PI","Nordeste",38,"Parda","O96",1,"49.693"
"2016","PI","Nordeste",39,"Parda","O96",1,"49.693"
"2016","PI","Nordeste",42,"Branca","C55",1,"49.693"
"2016","PR","Sul",16,"Branca","J09",1,"154.636"
"2016","PR","Sul",17,"Branca","C80",1,"154.636"
"2016","PR","Sul",18,"Branca","M32",1,"154.636"
"2016","PR","Sul",18,"Preta","B20",1,"154.636"
"2016","PR","Sul",19,"Branca","M32",1,"154.636"
"2016","PR","Sul",20,"Branca","G41",1,"154.636"
"2016","PR","Sul",22,"Branca","A27",1,"154.636"
"2016","PR","Sul",24,"Branca","I42",1,"154.636"
"2016","PR","Sul",26,"Branca","C16",1,"154.636"
"2016","PR","Sul",26,"Parda","O96",1,"154.636"
"2016","PR","Sul",27,"Branca","C50",1,"154.636"
"2016","PR","Sul",27,"Branca","I69",1,"154.636"
"2016","PR","Sul",27,"Branca","J18",1,"154.636"
"2016","PR","Sul",29,"Branca","O96",1,"154.636"
"2016","PR","Sul",29,"Parda","O96",1,"154.636"
"2016","PR","Sul",29,"Preta","C22",1,"154.636"
"2016","PR","Sul",32,"Branca","R99",1,"154.636"
"2016","PR","Sul",32,"Parda","O96",1,"154.636"
"2016","PR","Sul",32,"Preta","O96",1,"154.636"
"2016","PR","Sul",33,"Branca","C53",1,"154.636"
"2016","PR","Sul",33,"Ignorado","G40",1,"154.636"
"2016","PR","Sul",36,"Branca","O96",1,"154.636"
"2016","PR","Sul",37,"Branca","A16",1,"154.636"
"2016","PR","Sul",37,"Parda","R96",1,"154.636"
"2016","PR","Sul",38,"Branca","C71",1,"154.636"
"2016","PR","Sul",39,"Branca","O96",1,"154.636"
"2016","PR","Sul",40,"Parda","I21",1,"154.636"
"2016","PR","Sul",42,"Branca","J96",1,"154.636"
"2016","PR","Sul",43,"Branca","C18",1,"154.636"
"2016","PR","Sul",44,"Branca","O96",1,"154.636"
"2016","PR","Sul",45,"Parda","O96",1,"154.636"
"2016","RJ","Sudeste",13,"Parda","O90",1,"219.174"
"2016","RJ","Sudeste",16,"Branca","A17",1,"219.174"
"2016","RJ","Sudeste",16,"Branca","J18",1,"219.174"
"2016","RJ","Sudeste",16,"Branca","O96",1,"219.174"
"2016","RJ","Sudeste",16,"Parda","F19",1,"219.174"
"2016","RJ","Sudeste",16,"Parda","K38",1,"219.174"
"2016","RJ","Sudeste",16,"Parda","O96",1,"219.174"
"2016","RJ","Sudeste",17,"Parda","A41",1,"219.174"
"2016","RJ","Sudeste",17,"Parda","F19",1,"219.174"
"2016","RJ","Sudeste",18,"Parda","O96",2,"219.174"
"2016","RJ","Sudeste",19,"Parda","O96",2,"219.174"
"2016","RJ","Sudeste",19,"Preta","O96",1,"219.174"
"2016","RJ","Sudeste",20,"Branca","R99",1,"219.174"
"2016","RJ","Sudeste",20,"Parda","O96",1,"219.174"
"2016","RJ","Sudeste",21,"Branca","O96",1,"219.174"
"2016","RJ","Sudeste",21,"Parda","A15",1,"219.174"
"2016","RJ","Sudeste",22,"Parda","O96",2,"219.174"
"2016","RJ","Sudeste",23,"Branca","I64",1,"219.174"
"2016","RJ","Sudeste",23,"Branca","O96",1,"219.174"
"2016","RJ","Sudeste",23,"Parda","A16",1,"219.174"
"2016","RJ","Sudeste",24,"Branca","O96",2,"219.174"
"2016","RJ","Sudeste",24,"Parda","O96",1,"219.174"
"2016","RJ","Sudeste",24,"Preta","O96",2,"219.174"
"2016","RJ","Sudeste",24,"Preta","R99",1,"219.174"
"2016","RJ","Sudeste",26,"Branca","F14",1,"219.174"
"2016","RJ","Sudeste",26,"Branca","O96",1,"219.174"
